id,text_id,context,subject,relation,object,negated,dominant_distortion,secondary_distortion,relation_text,relation_cluster,relation_cluster_label,Dominant Distortion,Secondary Distortion (Optional)
2077,4636,From the U.K.: I don’t know if I love my husband anymore.,I,love,husband,False,No Distortion,,love,1,Supportive Actions,No Distortion,
2078,4637,I told him I loved him one day,I,love,him,False,No Distortion,,love,1,Supportive Actions,No Distortion,
2079,4637,"Later he said maybe I love you on another level, then a few hours later said I do love you, just not enough.",I,love,you,False,No Distortion,,love,1,Supportive Actions,No Distortion,
2080,4637,"Later he said maybe I love you on another level, then a few hours later said I do love you, just not enough.",I,love,level,False,No Distortion,,love,1,Supportive Actions,No Distortion,
2081,4637,"Later he said maybe I love you on another level, then a few hours later said I do love you, just not enough.",I,love,you,False,No Distortion,,love,1,Supportive Actions,No Distortion,
2082,4637,Then kept whispering I love you the entire day which only confused me.,I,love,you,False,No Distortion,,love,1,Supportive Actions,No Distortion,
2083,4640,I then think everybody hates me.,everybody,hate,me,False,Mind Reading,,hate,1,Supportive Actions,Mind Reading,
2084,4640,I don’t understand myself.,I,understand,myself,False,Mind Reading,,understand,1,Supportive Actions,Mind Reading,
2085,4643,"Hey, so I recently admitted to my partner that I helped my friend with assisted suicide when I was 9 years old.",I,help,friend,False,All-or-nothing thinking,Should statements,help,0,Negative Affect / Conflict Emotion,All-or-nothing thinking,Should statements
2086,4643,"Hey, so I recently admitted to my partner that I helped my friend with assisted suicide when I was 9 years old.",I,help,suicide,False,All-or-nothing thinking,Should statements,help,0,Negative Affect / Conflict Emotion,All-or-nothing thinking,Should statements
2087,4643,"He was sexually abused by his father at a very young age, in very poor housing with no mother, Schizophrenic, and smiling when I helped him.",He,abuse,age,False,All-or-nothing thinking,Should statements,abuse,2,Positive Affect / Affection,All-or-nothing thinking,Should statements
2088,4643,"He was sexually abused by his father at a very young age, in very poor housing with no mother, Schizophrenic, and smiling when I helped him.",He,abuse,housing,False,All-or-nothing thinking,Should statements,abuse,2,Positive Affect / Affection,All-or-nothing thinking,Should statements
2089,4643,"He was sexually abused by his father at a very young age, in very poor housing with no mother, Schizophrenic, and smiling when I helped him.",I,help,him,False,All-or-nothing thinking,Should statements,help,0,Negative Affect / Conflict Emotion,All-or-nothing thinking,Should statements
2090,4644,The constant teasing made me hate myself and I began cutting.,me,hate,myself,False,No Distortion,,hate,1,Supportive Actions,No Distortion,
2091,4646,My husband and I have been married for almost three years.,husband,marry,years,False,Mind Reading,,marry,4,Social Attachment & Rejection,Mind Reading,
2092,4646,My husband and I have been married for almost three years.,I,marry,years,False,Mind Reading,,marry,4,Social Attachment & Rejection,Mind Reading,
2093,4646,We dated for over six years before we married.,We,date,years,False,Mind Reading,,date,0,Negative Affect / Conflict Emotion,Mind Reading,
2094,4646,I feel like he really hates me at those moments.,he,hate,me,False,Mind Reading,,hate,1,Supportive Actions,Mind Reading,
2095,4646,I feel like he really hates me at those moments.,he,hate,moments,False,Mind Reading,,hate,1,Supportive Actions,Mind Reading,
2096,4648,One minute he is expressing how important I am to him and that he loves me.,he,love,me,False,No Distortion,,love,1,Supportive Actions,No Distortion,
2097,4648,"I love him so much and I want to work past this, but I just feel so defeated.",I,love,him,False,No Distortion,,love,1,Supportive Actions,No Distortion,
2098,4649,"I had an extreme hate towards myself, sabotaging every artistic talent that I had, from a writing skill, a drawing skill, a beautiful voice, basically every aspect of my talent that was feminine, I hated it.",I,hate,it,False,Mental filter,,hate,1,Supportive Actions,Mental filter,
2099,4650,I’m just trying to figure out if I should wait for him to reach out to me or should I let him know that I still love him and need to talk.,I,love,him,False,No Distortion,,love,1,Supportive Actions,No Distortion,
2100,4652,From a 12 year old girl in Lithuania: I can’t tell if my mom is abusing me or if I’m just overreacting.,mom,abuse,me,False,No Distortion,,abuse,2,Positive Affect / Affection,No Distortion,
2101,4659,At one point I do believe I had panic attacks a few years back with the cough.,I,believe,point,False,Magnification,,believe,1,Supportive Actions,Magnification,
2102,4662,and she said she wasn’t crazy and just writing a story (which I didn’t believe).,I,believe,which,False,No Distortion,,believe,1,Supportive Actions,No Distortion,
2103,4664,"I hallucinated when I was younger of scary things, and I’ve always believed in things like my friend being a werewolf, that i have mind control, that people know things i dont and are targeting me.",I,believe,things,False,All-or-nothing thinking,Mind Reading,believe,1,Supportive Actions,All-or-nothing thinking,Mind Reading
2104,4664,I dont want to hurt my mother just in case she really does love me.,she,love,case,False,All-or-nothing thinking,Mind Reading,love,1,Supportive Actions,All-or-nothing thinking,Mind Reading
2105,4664,I dont want to hurt my mother just in case she really does love me.,she,love,me,False,All-or-nothing thinking,Mind Reading,love,1,Supportive Actions,All-or-nothing thinking,Mind Reading
2106,4667,"My father supports me, though won’t take any action of his own because he doesn’t believe depression is real.",father,support,me,False,No Distortion,,support,0,Negative Affect / Conflict Emotion,No Distortion,
2107,4674,"I also feel really self conscious about my personality, since it feels like no one likes me, maybe thinks im annoying or that im not worth talking to them.",one,like,me,False,Mental filter,Mind Reading,like,1,Supportive Actions,Mental filter,Mind Reading
2108,4676,"He admitted that he like her more than he like our other friends, he enjoyed picking her up from home to go to work, it was his idea to carpool.",he,like,her,False,No Distortion,,like,1,Supportive Actions,No Distortion,
2109,4676,"He admitted that he like her more than he like our other friends, he enjoyed picking her up from home to go to work, it was his idea to carpool.",he,like,more,False,No Distortion,,like,1,Supportive Actions,No Distortion,
2110,4679,From a woman in the Philippines: I was sexually abused when I was younger and diagnosed with clinical depression almost a year ago.,I,abuse,woman,False,Mental filter,,abuse,2,Positive Affect / Affection,Mental filter,
2111,4686,"When I was younger I always was that light hearted hopeful little boy that helped anyone he could, now I look in the mirror and all I see is a Monster filled with so much rage that I could spit fire.",that,help,anyone,False,Magnification,Labeling,help,0,Negative Affect / Conflict Emotion,Magnification,Labeling
2112,4687,"I understand that trust may be an issue there, but I do trust my therapist and very much respect him, I just think EMDR is bullshit.",I,trust,therapist,False,No Distortion,,trust,0,Negative Affect / Conflict Emotion,No Distortion,
2113,4688,My teacher at school doesn’t teach the material but expects us to know how to do it on his level even though we’re beginners (AP Language).,teacher,teach,material,False,Personalization,,teach,1,Supportive Actions,Personalization,
2114,4688,"I hate the way I am now, and I want to get better, but I also don’t want to cause anyone trouble.",I,hate,way,False,Personalization,,hate,1,Supportive Actions,Personalization,
2115,4689,From a woman in the U.S.: MY husband (married this past July) has struggled in the past when we were dating with drinking issues.,we,date,issues,False,Magnification,,date,0,Negative Affect / Conflict Emotion,Magnification,
2116,4690,"Hello, I hate my step daughter and don’t want her near my husband, but I need help overcoming these feelings.",I,hate,daughter,False,Magnification,Mind Reading,hate,1,Supportive Actions,Magnification,Mind Reading
2117,4690,I love children and it hurts me to feel this way about a child.,I,love,children,False,Magnification,Mind Reading,love,1,Supportive Actions,Magnification,Mind Reading
2118,4698,it was helping so i invited the girl along so he could help her.,he,help,her,False,Should statements,Labeling,help,0,Negative Affect / Conflict Emotion,Should statements,Labeling
2119,4698,"but there is acceptance and there is acquiescence, which means i will accept it but need to protest.",i,accept,it,False,Should statements,Labeling,accept,4,Social Attachment & Rejection,Should statements,Labeling
2120,4704,I can’t help it,I,help,it,False,Magnification,Mind Reading,help,0,Negative Affect / Conflict Emotion,Magnification,Mind Reading
2121,4704,but I don’t trust him anymore.,I,trust,him,False,Magnification,Mind Reading,trust,0,Negative Affect / Conflict Emotion,Magnification,Mind Reading
2122,4706,I have been married for 2 1/2 years.,I,marry,years,False,No Distortion,,marry,4,Social Attachment & Rejection,No Distortion,
2123,4706,I love my husband very much; however I don’t like having sex with him.,I,love,husband,False,No Distortion,,love,1,Supportive Actions,No Distortion,
2124,4706,I like sex and think about it all the time.,I,like,sex,False,No Distortion,,like,1,Supportive Actions,No Distortion,
2125,4707,When she doesn’t get her way she says everybody hates her.,everybody,hate,her,False,Magnification,,hate,1,Supportive Actions,Magnification,
2126,4708,The thing that i dont understand is why shes asking me to be a bully to her.,i,understand,that,False,No Distortion,,understand,1,Supportive Actions,No Distortion,
2127,4711,My parents have been married for around 18 years and about one year ago they haven’t seen eye to eye.,parents,marry,years,False,Fortune-telling,,marry,4,Social Attachment & Rejection,Fortune-telling,
2128,4711,"My dad is a type of teacher who teaches people about having positive attitudes, etc.",who,teach,people,False,Fortune-telling,,teach,1,Supportive Actions,Fortune-telling,
2129,4711,"She always blames people for things that go wrong, even if it’s out of thier control.",She,blame,people,False,Fortune-telling,,blame,1,Supportive Actions,Fortune-telling,
2130,4711,"She always blames people for things that go wrong, even if it’s out of thier control.",She,blame,things,False,Fortune-telling,,blame,1,Supportive Actions,Fortune-telling,
2131,4711,"Plus, she rarely blames herself.",she,blame,herself,False,Fortune-telling,,blame,1,Supportive Actions,Fortune-telling,
2132,4714,but I have some other symptoms that my doctor said that I have also bipolar disorder and he told me in advanced level of master studies OCD is related to bipolar disorder,OCD,relate,disorder,False,No Distortion,,relate,0,Negative Affect / Conflict Emotion,No Distortion,
2133,4717,"I’ve been dating someone I care, but something is severely wrong.",I,date,someone,False,Overgeneralization,,date,0,Negative Affect / Conflict Emotion,Overgeneralization,
2134,4721,"Deep down, I don’t believe my petty justifications anyhow.",I,believe,justifications,False,Labeling,Personalization,believe,1,Supportive Actions,Labeling,Personalization
2135,4722,"i lie a lot and people believe me all the time, i always feel like the moment they knew me for who i am, they’ll leave me.",people,believe,me,False,Fortune-telling,Personalization,believe,1,Supportive Actions,Fortune-telling,Personalization
2136,4722,but i don’t know how they’ll accept it.,they,accept,it,False,Fortune-telling,Personalization,accept,4,Social Attachment & Rejection,Fortune-telling,Personalization
2137,4723,My father sexually abused me from an early age to the age of 9 when I was placed into foster care where I resided for 10 years.,father,abuse,me,False,No Distortion,,abuse,2,Positive Affect / Affection,No Distortion,
2138,4723,My father sexually abused me from an early age to the age of 9 when I was placed into foster care where I resided for 10 years.,father,abuse,age,False,No Distortion,,abuse,2,Positive Affect / Affection,No Distortion,
2139,4723,My father sexually abused me from an early age to the age of 9 when I was placed into foster care where I resided for 10 years.,father,abuse,age,False,No Distortion,,abuse,2,Positive Affect / Affection,No Distortion,
2140,4726,She has since the divorced been to a few doctors about this bug thing and feels that no one believes her.,one,believe,her,False,No Distortion,,believe,1,Supportive Actions,No Distortion,
2141,4727,I hate myself.,I,hate,myself,False,Labeling,Fortune-telling,hate,1,Supportive Actions,Labeling,Fortune-telling
2142,4727,But i hate my self for doing it.,i,hate,self,False,Labeling,Fortune-telling,hate,1,Supportive Actions,Labeling,Fortune-telling
2143,4728,"From the U.S.: I have finally come to terms that no matter how much I want to pretend it was a dream, or that I made it up in my head, or that he some other non-sexual reason for doing it, my father sexually abused me as a child.",father,abuse,me,False,No Distortion,,abuse,2,Positive Affect / Affection,No Distortion,
2144,4728,"From the U.S.: I have finally come to terms that no matter how much I want to pretend it was a dream, or that I made it up in my head, or that he some other non-sexual reason for doing it, my father sexually abused me as a child.",father,abuse,child,False,No Distortion,,abuse,2,Positive Affect / Affection,No Distortion,
2145,4729,I love women inside and out from head to toe.,I,love,women,False,No Distortion,,love,1,Supportive Actions,No Distortion,
2146,4730,"As a member of AA, I believe in the ninth step.",I,believe,member,False,Fortune-telling,,believe,1,Supportive Actions,Fortune-telling,
2147,4730,"As a member of AA, I believe in the ninth step.",I,believe,step,False,Fortune-telling,,believe,1,Supportive Actions,Fortune-telling,
2148,4730,I don’t really understand the point of sharing all of this.,I,understand,point,False,Fortune-telling,,understand,1,Supportive Actions,Fortune-telling,
2149,4732,"I am a 34 year old woman and I’ve been married for 5 years, no kids.",woman,marry,years,False,Personalization,,marry,4,Social Attachment & Rejection,Personalization,
2150,4732,"I am a 34 year old woman and I’ve been married for 5 years, no kids.",I,marry,years,False,Personalization,,marry,4,Social Attachment & Rejection,Personalization,
2151,4732,"Eventually we had a big fight and he told me that he no longer loves me as a woman, doesn’t find me attractive anymore and he wants to split and see other women.",he,love,me,False,Personalization,,love,1,Supportive Actions,Personalization,
2152,4732,"Eventually we had a big fight and he told me that he no longer loves me as a woman, doesn’t find me attractive anymore and he wants to split and see other women.",he,love,woman,False,Personalization,,love,1,Supportive Actions,Personalization,
2153,4732,"I am devastated, because I love him and because I feel guilty that I’m the one who caused the whole problem.",I,love,him,False,Personalization,,love,1,Supportive Actions,Personalization,
2154,4733,I finally started seeing a therapist slightly over a month ago and it’s been great and I love my therapist but I’m not really sure to say whether I’ve been making progress or not.,I,love,therapist,False,Magnification,Fortune-telling,love,1,Supportive Actions,Magnification,Fortune-telling
2155,4733,I finally started seeing a therapist slightly over a month ago and it’s been great and I love my therapist but I’m not really sure to say whether I’ve been making progress or not.,I,love,I,False,Magnification,Fortune-telling,love,1,Supportive Actions,Magnification,Fortune-telling
2156,4736,From a 16 year old girl in the U.S.: My step dad told me he liked me then he said he only felt that way because i am his first “daddy’s girl”.,he,like,me,False,No Distortion,,like,1,Supportive Actions,No Distortion,
2157,4736,"He said he liked me as in I want to kiss you, your ass is nice, you are cute.",he,like,me,False,No Distortion,,like,1,Supportive Actions,No Distortion,
2158,4741,"Since I would hate to see my parents hurt, especially because of me, it is a constant thought in my mind that if my parents were dead I would do this and that.",I,hate,me,False,Mental filter,,hate,1,Supportive Actions,Mental filter,
2159,4743,My wife and I have been married for 2 years.,wife,marry,years,False,No Distortion,,marry,4,Social Attachment & Rejection,No Distortion,
2160,4743,My wife and I have been married for 2 years.,I,marry,years,False,No Distortion,,marry,4,Social Attachment & Rejection,No Distortion,
2161,4744,It was hard for me to believe it.,me,believe,it,False,Emotional Reasoning,Fortune-telling,believe,1,Supportive Actions,Emotional Reasoning,Fortune-telling
2162,4744,"When the docs told me that I was ok, I believed them and my fears went away.",I,believe,them,False,Emotional Reasoning,Fortune-telling,believe,1,Supportive Actions,Emotional Reasoning,Fortune-telling
2163,4749,"It all comes across passive aggressively, we’ll be working and he complains that no one helps him clean, so we start cleaning and he complains that no one is doing their job.",one,help,him,False,No Distortion,,help,0,Negative Affect / Conflict Emotion,No Distortion,
2164,4751,"For as long as I could remember, I just like the idea of self-harm and even harming others, also the sight of blood flowing out.",I,like,idea,False,No Distortion,,like,1,Supportive Actions,No Distortion,
2165,4751,"For as long as I could remember, I just like the idea of self-harm and even harming others, also the sight of blood flowing out.",I,like,sight,False,No Distortion,,like,1,Supportive Actions,No Distortion,
2166,4753,He misses dinner and a weekend we were supposed to have together and doesn’t return my phone calls.,He,miss,dinner,False,All-or-nothing thinking,,miss,1,Supportive Actions,All-or-nothing thinking,
2167,4754,"We want to get married, however I basically support my family.",I,support,family,False,Personalization,,support,0,Negative Affect / Conflict Emotion,Personalization,
2168,4754,My parents aren’t helping any because they are not trying to help themselves and I just feel like they aren’t trying to make their situation better.,parents,help,any,False,Personalization,,help,0,Negative Affect / Conflict Emotion,Personalization,
2169,4755,The seller raised the price so he told me that he was not getting it.,seller,raise,price,False,No Distortion,,raise,0,Negative Affect / Conflict Emotion,No Distortion,
2170,4755,Now He has been telling me that he does not trust me with money.,he,trust,me,False,No Distortion,,trust,0,Negative Affect / Conflict Emotion,No Distortion,
2171,4755,Now He has been telling me that he does not trust me with money.,he,trust,money,False,No Distortion,,trust,0,Negative Affect / Conflict Emotion,No Distortion,
2172,4756,"when i’m in an “up” mood, (which is more like unbelievable anger rather than elation, with the occasional happy high,) I hate myself for even thinking it, and punish myself for being so selfish — not thinking about what it’d do to my family, but when I’m in a depressed mood, It seems to be the only way out, and the thought is a sort of stimulant.",I,hate,myself,False,Labeling,Personalization,hate,1,Supportive Actions,Labeling,Personalization
2173,4757,"I have been feeling unhappy for about two years now, but i have only just opened up to my mum about how i feel.",i,open,mum,False,No Distortion,,open,1,Supportive Actions,No Distortion,
2174,4758,"I don’t care about people… Weird to say, but I just can’t relate with them.",I,care,people,False,Labeling,,care,0,Negative Affect / Conflict Emotion,Labeling,
2175,4758,"I don’t care about people… Weird to say, but I just can’t relate with them.",I,relate,them,False,Labeling,,relate,0,Negative Affect / Conflict Emotion,Labeling,
2176,4758,"I can be excited about getting new art supplies, and I love my cat very much.",I,love,cat,False,Labeling,,love,1,Supportive Actions,Labeling,
2177,4761,I smoke marijuana to keep me calm and that helps but i cant always afford it and i dont like to talk to people who cant understand my mind.,who,understand,mind,False,Overgeneralization,,understand,1,Supportive Actions,Overgeneralization,
2178,4762,My husband works a lot which really helps our family.,which,help,family,False,Overgeneralization,Mind Reading,help,0,Negative Affect / Conflict Emotion,Overgeneralization,Mind Reading
2179,4762,"He doesn’t like anyone else watching the kids so I try to the majority of the time, unless I have somewhere important to go to.",He,like,anyone,False,Overgeneralization,Mind Reading,like,1,Supportive Actions,Overgeneralization,Mind Reading
2180,4762,We have been married for 6 years and I don’t give up easily.,We,marry,years,False,Overgeneralization,Mind Reading,marry,4,Social Attachment & Rejection,Overgeneralization,Mind Reading
2181,4762,I do love him,I,love,him,False,Overgeneralization,Mind Reading,love,1,Supportive Actions,Overgeneralization,Mind Reading
2182,4762,He actually cared and SHOWED me how much he loved me.,he,love,me,False,Overgeneralization,Mind Reading,love,1,Supportive Actions,Overgeneralization,Mind Reading
2183,4765,"I tried to consume gingko so maybe it could help with my focus or my memory, but it doesn’t work on me.",it,help,focus,False,Magnification,,help,0,Negative Affect / Conflict Emotion,Magnification,
2184,4765,"I tried to consume gingko so maybe it could help with my focus or my memory, but it doesn’t work on me.",it,help,memory,False,Magnification,,help,0,Negative Affect / Conflict Emotion,Magnification,
2185,4771,"While my worries about school are generally my main focus, I often find myself worrying about my relationships as well, particularly that my friends don’t really like me and that I don’t actually have feelings for my boyfriend.",friends,like,me,False,Fortune-telling,Mind Reading,like,1,Supportive Actions,Fortune-telling,Mind Reading
2186,4772,I started to cut myself because I wanted to punish myself because I hated myself.,I,hate,myself,False,Overgeneralization,,hate,1,Supportive Actions,Overgeneralization,
2187,4772,I am a very insecure person and I have never like one thing about myself.,I,like,thing,False,Overgeneralization,,like,1,Supportive Actions,Overgeneralization,
2188,4773,He abused me physically and mentally for about 7 years.,He,abuse,me,False,No Distortion,,abuse,2,Positive Affect / Affection,No Distortion,
2189,4773,He abused me physically and mentally for about 7 years.,He,abuse,years,False,No Distortion,,abuse,2,Positive Affect / Affection,No Distortion,
2190,4775,"I love my little brother a lot and I could never hurt someone, but I’m so scared of those urges turning into reality.",I,love,brother,False,Fortune-telling,Personalization,love,1,Supportive Actions,Fortune-telling,Personalization
2191,4775,"I do blame the brother for what he has done, but I blame others more for raising him up this way; but I don’t understand where the urges come from.",I,blame,brother,False,Fortune-telling,Personalization,blame,1,Supportive Actions,Fortune-telling,Personalization
2192,4775,"I do blame the brother for what he has done, but I blame others more for raising him up this way; but I don’t understand where the urges come from.",I,blame,others,False,Fortune-telling,Personalization,blame,1,Supportive Actions,Fortune-telling,Personalization
2193,4777,I don’t like that.,I,like,that,False,Emotional Reasoning,Magnification,like,1,Supportive Actions,Emotional Reasoning,Magnification
2194,4778,My mom has directly told me that my dad doesn’t help her emotionally or physically.,dad,help,her,False,Fortune-telling,,help,0,Negative Affect / Conflict Emotion,Fortune-telling,
2195,4778,"I feel like I’m 100% going to explode on her one day, but I love my mom to death.",I,love,mom,False,Fortune-telling,,love,1,Supportive Actions,Fortune-telling,
2196,4778,"I feel like I’m 100% going to explode on her one day, but I love my mom to death.",I,love,death,False,Fortune-telling,,love,1,Supportive Actions,Fortune-telling,
2197,4785,"I’m not very in tune with my emotions, but I believe I was more stressed or depressed than I understood at the time.",I,understand,time,False,No Distortion,,understand,1,Supportive Actions,No Distortion,
2198,4790,"I have questioned the fit the entire time, but I’ve really improved and and feel she is helping me",she,help,me,False,Personalization,,help,0,Negative Affect / Conflict Emotion,Personalization,
2199,4791,She is a wonderfull partner and I love her dearly.,I,love,her,False,All-or-nothing thinking,,love,1,Supportive Actions,All-or-nothing thinking,
2200,4794,"From a teenaged young woman in the U.S.: There are times where I feel completely fine emotionally, but I’ll find myself thinking “I hate my life” or “I’m a worthless pice of crap” or something else along those lines.",I,hate,life,False,Personalization,,hate,1,Supportive Actions,Personalization,
2201,4795,"I love them, I just can’t be with them all at once.",I,love,them,False,Mind Reading,,love,1,Supportive Actions,Mind Reading,
2202,4800,"From a 50 year old woman in the U.S.: Mother sexually abused by her father, had schizophrenia or 2-3 other personalities, and was abused by her aunt as a teen, not sexually, but sounds like all other ways.",Mother,abuse,woman,False,No Distortion,,abuse,2,Positive Affect / Affection,No Distortion,
2203,4800,"My dad abused me in every way I can remember, except sexually, but often wonder about it as I wet the bed until 8 years old and remember almost nothing before the start of kindergarten, and now at 50 yrs.",dad,abuse,me,False,No Distortion,,abuse,2,Positive Affect / Affection,No Distortion,
2204,4800,"My dad abused me in every way I can remember, except sexually, but often wonder about it as I wet the bed until 8 years old and remember almost nothing before the start of kindergarten, and now at 50 yrs.",dad,abuse,way,False,No Distortion,,abuse,2,Positive Affect / Affection,No Distortion,
2205,4808,"I have always been the type of person who loves people and I am proud that I am kind, have great empathy, and am loving to all those around me.",who,love,people,False,Overgeneralization,,love,1,Supportive Actions,Overgeneralization,
2206,4811,But no one in my life understands the depth and seriousness of my depression.,one,understand,depth,False,Magnification,,understand,1,Supportive Actions,Magnification,
2207,4811,But no one in my life understands the depth and seriousness of my depression.,one,understand,seriousness,False,Magnification,,understand,1,Supportive Actions,Magnification,
2208,4813,"We have been married for over 18 years and our sex lives are, in my opinion, quite good and healthy.",We,marry,years,False,No Distortion,,marry,4,Social Attachment & Rejection,No Distortion,
2209,4813,"I contend that I don’t really care about other guys sex lives, and that I focus on my own.",I,care,lives,False,No Distortion,,care,0,Negative Affect / Conflict Emotion,No Distortion,
2210,4813,She doesn’t care for anal sex and is not overly thrilled with oral.,She,care,sex,False,No Distortion,,care,0,Negative Affect / Conflict Emotion,No Distortion,
2211,4818,I don’t trust my mom.,I,trust,mom,False,Mind Reading,,trust,0,Negative Affect / Conflict Emotion,Mind Reading,
2212,4818,Like we verbally say “so you’re saying…” I can’t tell if she just really can’t understand me or if she really doesn’t care what I have to say.,she,understand,me,False,Mind Reading,,understand,1,Supportive Actions,Mind Reading,
2213,4818,So she loves me right?,she,love,me,False,Mind Reading,,love,1,Supportive Actions,Mind Reading,
2214,4818,She doesn’t respect my time.,She,respect,time,False,Mind Reading,,respect,0,Negative Affect / Conflict Emotion,Mind Reading,
2215,4820,"She asked me many questions but by the end she was completely dismissive about everything I confided in her about and ushered me out the door saying “I am a psychiatrist, I deal with people who have REAL problems, which you do not have, just bad coping skills.”",I,confide,her,False,Magnification,,confide,3,Interpersonal Beliefs / Roles,Magnification,
2216,4825,This man is also financially helping us.,man,help,us,False,Overgeneralization,,help,0,Negative Affect / Conflict Emotion,Overgeneralization,
2217,4825,I constantly cry because I have girl from Philippines which I love.,I,love,which,False,Overgeneralization,,love,1,Supportive Actions,Overgeneralization,
2218,4828,"But, I was never docile about it; I never accepted it as being normal or beneficial in anyway.",I,accept,it,False,Magnification,,accept,4,Social Attachment & Rejection,Magnification,
2219,4828,"It caused me to hate my parents, and instead of being sorry for anything, it always made me more hateful and revenge-seeking.",me,hate,parents,False,Magnification,,hate,1,Supportive Actions,Magnification,
2220,4828,I still don’t completely trust my parents.,I,trust,parents,False,Magnification,,trust,0,Negative Affect / Conflict Emotion,Magnification,
2221,4834,"She’s been struggling because of it, and I’ve been helping her.",I,help,her,False,Mind Reading,,help,0,Negative Affect / Conflict Emotion,Mind Reading,
2222,4834,"She snaps back (once after I made her say my actual name a few times, another after I kept telling her I loved her she shed a tear and snap back, the last one after she fell asleep for a couple of minutes) and doesn’t remember anything whatsoever.",I,love,her,False,Mind Reading,,love,1,Supportive Actions,Mind Reading,
2223,4835,"i love my family and friends, but i cant seem to relate to them anymore.",i,love,family,False,Overgeneralization,,love,1,Supportive Actions,Overgeneralization,
2224,4835,"i love my family and friends, but i cant seem to relate to them anymore.",i,love,friends,False,Overgeneralization,,love,1,Supportive Actions,Overgeneralization,
2225,4837,"I feel like I missed some important experiences in life, you need to make.",I,miss,experiences,False,Personalization,,miss,1,Supportive Actions,Personalization,
2226,4837,It is like everyone hates each other.,everyone,hate,other,False,Personalization,,hate,1,Supportive Actions,Personalization,
2227,4837,The only thing they answered was that if I did it all the other people would blame my parents for doing something wrong and so my parents would be seen as the bad ones even if they weren’t.,people,blame,parents,False,Personalization,,blame,1,Supportive Actions,Personalization,
2228,4841,"Growing up I didn’t have very many friends, and the ones I did have emotionally abused me in the relationship from 3rd grade all the way up to 6th grade.",I,abuse,me,False,No Distortion,,abuse,2,Positive Affect / Affection,No Distortion,
2229,4841,"Growing up I didn’t have very many friends, and the ones I did have emotionally abused me in the relationship from 3rd grade all the way up to 6th grade.",I,abuse,relationship,False,No Distortion,,abuse,2,Positive Affect / Affection,No Distortion,
2230,4842,"My boyfriend and I have been dating for a bit over two years, and he says I haven’t always acted this way.",boyfriend,date,bit,False,All-or-nothing thinking,Should statements,date,0,Negative Affect / Conflict Emotion,All-or-nothing thinking,Should statements
2231,4842,"My boyfriend and I have been dating for a bit over two years, and he says I haven’t always acted this way.",boyfriend,date,years,False,All-or-nothing thinking,Should statements,date,0,Negative Affect / Conflict Emotion,All-or-nothing thinking,Should statements
2232,4842,"My boyfriend and I have been dating for a bit over two years, and he says I haven’t always acted this way.",I,date,bit,False,All-or-nothing thinking,Should statements,date,0,Negative Affect / Conflict Emotion,All-or-nothing thinking,Should statements
2233,4842,"My boyfriend and I have been dating for a bit over two years, and he says I haven’t always acted this way.",I,date,years,False,All-or-nothing thinking,Should statements,date,0,Negative Affect / Conflict Emotion,All-or-nothing thinking,Should statements
2234,4843,His half-sister seemed to be very upset that he was dating someone and refused to meet me for several months.,he,date,someone,False,No Distortion,,date,0,Negative Affect / Conflict Emotion,No Distortion,
2235,4844,I think I like it too much.,I,like,it,False,Should statements,,like,1,Supportive Actions,Should statements,
2236,4844,"What I like about it, is every time I cut and the blood rushes from my arms or legs, I start feeling light headed and cold.",I,like,What,False,Should statements,,like,1,Supportive Actions,Should statements,
2237,4844,"What I like about it, is every time I cut and the blood rushes from my arms or legs, I start feeling light headed and cold.",I,like,it,False,Should statements,,like,1,Supportive Actions,Should statements,
2238,4846,"Lately I’ve been feeling Irritated all day, i strongly hate people, people I’ve never met.",i,hate,people,False,Fortune-telling,Magnification,hate,1,Supportive Actions,Fortune-telling,Magnification
2239,4850,My girlfriend and I have been dating for more than two years now.,girlfriend,date,years,False,Mind Reading,,date,0,Negative Affect / Conflict Emotion,Mind Reading,
2240,4850,My girlfriend and I have been dating for more than two years now.,I,date,years,False,Mind Reading,,date,0,Negative Affect / Conflict Emotion,Mind Reading,
2241,4850,We both love each other very much.,We,love,other,False,Mind Reading,,love,1,Supportive Actions,Mind Reading,
2242,4850,but I always doubted her and checked her phone that she made any calls to him or texted him and after a while she completely stopped talking or texting him.,I,doubt,her,False,Mind Reading,,doubt,1,Supportive Actions,Mind Reading,
2243,4851,The person never accepts responsibility or blame for wrongdoing but always blames others for whatever happens.,person,accept,responsibility,False,Mind Reading,,accept,4,Social Attachment & Rejection,Mind Reading,
2244,4851,The person never accepts responsibility or blame for wrongdoing but always blames others for whatever happens.,person,accept,blame,False,Mind Reading,,accept,4,Social Attachment & Rejection,Mind Reading,
2245,4851,Most often the person does not understand the punchline of a joke.,person,understand,punchline,False,Mind Reading,,understand,1,Supportive Actions,Mind Reading,
2246,4854,She rationalizes that it is perfectly normal for siblings to hate each other.,siblings,hate,other,False,No Distortion,,hate,1,Supportive Actions,No Distortion,
2247,4856,"I’m not even going to mention my obsessions, weird talks about subjects that no one cares about.",one,care,that,False,Labeling,,care,0,Negative Affect / Conflict Emotion,Labeling,
2248,4856,when I was 14 or so I was convinced that I am a werewolf even though I don’t believe in them.,I,believe,them,False,Labeling,,believe,1,Supportive Actions,Labeling,
